path,filename,archive,market_start,market_end,complete,line_count,book_messages_total,in_window_book_messages,trade_count_window,snapshots,deltas,sequence_breaks,first_book_age,last_book_age,sampled_points,outcome,outcome_source,final_quote_proxy,final_trade_proxy,elapsed_seconds,fatal_error,raw_status,raw_leader,raw_leader_time,raw_pullback_time,raw_confirm_time,raw_entry_side,raw_up_ask_at_entry,raw_down_ask_at_entry,raw_entry_levels,sampled_status,sampled_leader,sampled_leader_time,sampled_pullback_time,sampled_confirm_time,sampled_entry_side,sampled_up_ask_at_entry,sampled_down_ask_at_entry,sampled_entry_levels,duplicate_of
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786791600-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786791600-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786791600,1786791900,False,564,560,0,0,2,558,0,,,301,UNKNOWN,not_extreme,0.505,,0.019696950912475586,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786791600-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786793100-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786793100-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786793100,1786793400,False,192,188,0,0,5,183,0,,,301,UNKNOWN,not_extreme,0.505,,0.008115768432617188,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786793100-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786793400-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786793400-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786793400,1786793700,False,122,116,0,0,3,113,0,,,301,UNKNOWN,not_extreme,0.505,,0.003914833068847656,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786793400-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786793700-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786793700-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786793700,1786794000,False,191,189,0,0,2,187,0,,,301,UNKNOWN,not_extreme,0.505,,0.004074811935424805,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786793700-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786792500-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786792500-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786792500,1786792800,False,224,220,0,0,2,218,0,,,301,UNKNOWN,not_extreme,0.505,,0.020217180252075195,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786792500-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786794000-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786794000-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786794000,1786794300,False,204,200,0,0,3,197,0,,,301,UNKNOWN,not_extreme,0.505,,0.00550389289855957,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786794000-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786794900-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786794900-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786794900,1786795200,False,186,182,0,0,2,180,0,,,301,UNKNOWN,not_extreme,0.505,,0.003776073455810547,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786794900-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786794300-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786794300-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786794300,1786794600,False,503,499,0,0,2,497,0,,,301,UNKNOWN,not_extreme,0.505,,0.007941007614135742,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786794300-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786795200-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786795200-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786795200,1786795500,False,200,196,0,0,2,194,0,,,301,UNKNOWN,not_extreme,0.505,,0.004212141036987305,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786795200-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786795500-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786795500-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786795500,1786795800,False,134,130,0,0,3,127,0,,,301,UNKNOWN,not_extreme,0.5,,0.004044055938720703,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786795500-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786794600-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786794600-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786794600,1786794900,False,121,119,0,0,2,117,0,,,301,UNKNOWN,not_extreme,0.505,,0.01045680046081543,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786794600-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786796400-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786796400-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786796400,1786796700,False,218,214,0,0,2,212,0,,,301,UNKNOWN,not_extreme,0.505,,0.003331899642944336,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786796400-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786795800-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786795800-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786795800,1786796100,False,168,164,0,0,3,161,0,,,301,UNKNOWN,not_extreme,0.505,,0.006548881530761719,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786795800-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786796700-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786796700-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786796700,1786797000,False,161,157,0,0,2,155,0,,,301,UNKNOWN,not_extreme,0.505,,0.0038378238677978516,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786796700-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786796100-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786796100-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786796100,1786796400,False,515,511,0,0,2,509,0,,,301,UNKNOWN,not_extreme,0.505,,0.008884906768798828,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786796100-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786797300-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786797300-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786797300,1786797600,False,139,135,0,0,2,133,0,,,301,UNKNOWN,not_extreme,0.505,,0.004539966583251953,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786797300-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786797600-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786797600-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786797600,1786797900,False,141,139,0,0,2,137,0,,,301,UNKNOWN,not_extreme,0.505,,0.003503084182739258,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786797600-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786797000-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786797000-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786797000,1786797300,False,540,536,0,0,2,534,0,,,301,UNKNOWN,not_extreme,0.505,,0.00842905044555664,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786797000-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786798500-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786798500-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786798500,1786798800,False,167,163,0,0,2,161,0,,,301,UNKNOWN,not_extreme,0.505,,0.003979206085205078,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786798500-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786798800-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786798800-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786798800,1786799100,False,90,86,0,0,2,84,0,,,301,UNKNOWN,not_extreme,0.5,,0.004597187042236328,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786798800-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786797900-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786797900-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786797900,1786798200,False,577,573,0,0,2,571,0,,,301,UNKNOWN,not_extreme,0.505,,0.009164094924926758,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786797900-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786799100-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786799100-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786799100,1786799400,False,190,186,0,0,2,184,0,,,301,UNKNOWN,not_extreme,0.505,,0.0032379627227783203,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786799100-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786799400-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786799400-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786799400,1786799700,False,85,83,0,0,2,81,0,,,301,UNKNOWN,not_extreme,0.5,,0.0021109580993652344,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786799400-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786800000-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786800000-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786800000,1786800300,False,150,144,0,0,3,141,0,,,301,UNKNOWN,not_extreme,0.505,,0.004101276397705078,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786800000-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786798200-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786798200-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786798200,1786798500,False,102,98,0,0,2,96,0,,,301,UNKNOWN,not_extreme,0.505,,0.011875629425048828,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786798200-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786800300-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786800300-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786800300,1786800600,False,164,160,0,0,3,157,0,,,301,UNKNOWN,not_extreme,0.505,,0.004043102264404297,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786800300-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786799700-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786799700-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786799700,1786800000,False,72,70,0,0,2,68,0,,,301,UNKNOWN,not_extreme,0.505,,0.004743099212646484,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786799700-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786800600-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786800600-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786800600,1786800900,False,164,158,0,0,4,154,0,,,301,UNKNOWN,not_extreme,0.505,,0.0034198760986328125,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786800600-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786801200-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786801200-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786801200,1786801500,False,178,168,0,0,8,160,0,,,301,UNKNOWN,not_extreme,0.505,,0.0036821365356445312,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786801200-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786800900-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786800900-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786800900,1786801200,False,157,151,0,0,3,148,0,,,301,UNKNOWN,not_extreme,0.505,,0.003973960876464844,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786800900-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786801500-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786801500-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786801500,1786801800,False,173,169,0,0,2,167,0,,,301,UNKNOWN,not_extreme,0.505,,0.004820823669433594,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786801500-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786801800-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786801800-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786801800,1786802100,False,209,205,0,0,5,200,0,,,301,UNKNOWN,not_extreme,0.505,,0.004887104034423828,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786801800-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786802100-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786802100-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786802100,1786802400,False,151,147,0,0,3,144,0,,,301,UNKNOWN,not_extreme,0.505,,0.006551027297973633,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786802100-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786803300-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786803300-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786803300,1786803600,False,169,167,0,0,2,165,0,,,301,UNKNOWN,not_extreme,0.505,,0.005074977874755859,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786803300-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786802400-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786802400-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786802400,1786802700,False,109,105,0,0,2,103,0,,,301,UNKNOWN,not_extreme,0.505,,0.006807804107666016,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786802400-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786803000-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786803000-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786803000,1786803300,False,180,176,0,0,2,174,0,,,301,UNKNOWN,not_extreme,0.505,,0.008479595184326172,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786803000-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786803600-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786803600-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786803600,1786803900,False,157,151,0,0,3,148,0,,,301,UNKNOWN,not_extreme,0.505,,0.0033910274505615234,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786803600-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786802700-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786802700-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786802700,1786803000,False,143,139,0,0,2,137,0,,,301,UNKNOWN,not_extreme,0.505,,0.013041973114013672,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786802700-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786804200-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786804200-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786804200,1786804500,False,162,158,0,0,2,156,0,,,301,UNKNOWN,not_extreme,0.505,,0.004392862319946289,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786804200-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786804500-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786804500-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786804500,1786804800,False,80,78,0,0,2,76,0,,,301,UNKNOWN,not_extreme,0.505,,0.0033948421478271484,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786804500-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786805100-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786805100-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786805100,1786805400,False,154,150,0,0,2,148,0,,,301,UNKNOWN,not_extreme,0.505,,0.003016948699951172,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786805100-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786803900-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786803900-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786803900,1786804200,False,160,158,0,0,2,156,0,,,301,UNKNOWN,not_extreme,0.505,,0.00944209098815918,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786803900-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786804800-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786804800-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786804800,1786805100,False,150,148,0,0,2,146,0,,,301,UNKNOWN,not_extreme,0.505,,0.007329225540161133,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786804800-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786806000-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786806000-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786806000,1786806300,False,96,92,0,0,2,90,0,,,301,UNKNOWN,not_extreme,0.505,,0.004760265350341797,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786806000-2026-08-15.txt.zst
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-14.zip::polymarket-btc-updown-5m-1786806600-2026-08-14.txt.zst,polymarket-btc-updown-5m-1786806600-2026-08-14.txt.zst,polymarket-btc-5m_2026-08-14.zip,1786806600,1786806900,False,128,124,0,0,4,120,0,,,301,UNKNOWN,not_extreme,0.505,,0.0034101009368896484,,no_leader,,,,,,,,,no_leader,,,,,,,,,zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-15.zip::polymarket-btc-updown-5m-1786806600-2026-08-15.txt.zst
